CHARGER_ID,OSM_ID,geometry,LON,LAT,PLUG_COUNT,PLUG_POWER,CHARGER_TYPE
264,way/319306609,"POLYGON ((11.728243 47.8931932, 11.7292077 47.8926183, 11.7301368 47.8920646, 11.7313813 47.8914639, 11.7324488 47.8910322, 11.7325967 47.8910551, 11.7326878 47.8911214, 11.7328215 47.8912004, 11.7322668 47.8918706, 11.7315843 47.8922255, 11.7306902 47.89336, 11.730139 47.893544, 11.7295039 47.8938663, 11.7290505 47.8941031, 11.7286892 47.8940389, 11.7283454 47.8939325, 11.7282378 47.8937296, 11.728243 47.8931932))",11.730285071047224,47.892671104395355,5,100,DC
265,way/321381367,"POLYGON ((7.1542719 50.8982912, 7.1542372 50.8983237, 7.1542667 50.8983672, 7.1540043 50.89849, 7.1538126 50.8986432, 7.1536194 50.8988146, 7.1534464 50.8989392, 7.1533185 50.8991315, 7.1532028 50.8992047, 7.1530906 50.8992525, 7.1525898 50.8994228, 7.1523631 50.8994779, 7.1523739 50.8994983, 7.1516344 50.899682, 7.1516416 50.8997284, 7.1514902 50.8997711, 7.151385 50.8998102, 7.1513302 50.8998529, 7.1506379 50.9000525, 7.1504249 50.899802, 7.1502432 50.8998056, 7.1500933 50.8995602, 7.1497668 50.8995172, 7.1498848 50.8994412, 7.1507237 50.8992338, 7.1530054 50.8986255, 7.1538505 50.8984002, 7.1539357 50.8983782, 7.1542719 50.8982912))",7.151905984584119,50.89924434555725,5,100,DC
266,way/321381368,"POLYGON ((7.1510692 50.8987915, 7.1501991 50.8990081, 7.1507539 50.8987787, 7.1509381 50.8986599, 7.1515963 50.8980479, 7.1517831 50.8978745, 7.1525254 50.8976783, 7.1534835 50.8974251, 7.1550725 50.8975856, 7.1552087 50.8975913, 7.1556989 50.8975142, 7.1555214 50.8975724, 7.1552055 50.8976822, 7.1510692 50.8987915))",7.1528628538869725,50.8980105874411,5,100,DC
267,way/325323170,"POLYGON ((9.396156 49.8954323, 9.3960719 49.8957995, 9.3959694 49.8963496, 9.3955965 49.8969463, 9.395178 49.8975896, 9.3949128 49.8979426, 9.394723 49.8981141, 9.3943539 49.8983358, 9.3942031 49.898427, 9.3942765 49.89853, 9.394158 49.8985643, 9.3938516 49.8986575, 9.3940385 49.8989108, 9.3940665 49.8989488, 9.3938175 49.8990238, 9.3937029 49.8991, 9.3932887 49.8991831, 9.3932169 49.8991011, 9.393002 49.8988557, 9.3929758 49.8988258, 9.3929189 49.8987549, 9.3928959 49.8987206, 9.3928936 49.8987171, 9.3930087 49.8986639, 9.3931254 49.8985857, 9.3931891 49.8984877, 9.3931749 49.8984023, 9.392882 49.8983663, 9.3926693 49.8983794, 9.3926363 49.8983417, 9.3925879 49.8982797, 9.393019 49.8979784, 9.3936128 49.8975796, 9.3941309 49.8971713, 9.3948658 49.8965052, 9.3956197 49.8957496, 9.395984 49.8953644, 9.3960769 49.8954011, 9.396156 49.8954323))",9.394453441756527,49.89749669386922,5,100,DC
268,way/330546464,"POLYGON ((7.5513019 47.738389, 7.5511928 47.7377626, 7.5511306 47.7377521, 7.5509876 47.737749, 7.5509269 47.7376168, 7.5504963 47.73759, 7.5504865 47.7366568, 7.5506562 47.7365073, 7.550765 47.7364744, 7.5510434 47.7363904, 7.5512715 47.7363554, 7.551757 47.7360548, 7.5519003 47.7360586, 7.5520305 47.7361061, 7.5522084 47.7381162, 7.5522515 47.7389717, 7.5521966 47.7401765, 7.5520437 47.7401549, 7.5517031 47.7400268, 7.5516306 47.7399096, 7.5513168 47.7396823, 7.5513065 47.7387859, 7.5513019 47.738389))",7.551563953895188,47.737894403384836,5,100,DC
269,way/332415879,"POLYGON ((8.8092924 53.0276744, 8.8103758 53.0271323, 8.8110455 53.027633, 8.8091848 53.0285269, 8.8091527 53.0285423, 8.8091272 53.0285545, 8.8083601 53.0289378, 8.8077539 53.0292472, 8.8075466 53.0292552, 8.8074373 53.029286, 8.8073557 53.0291829, 8.807022 53.0287488, 8.807826 53.0284749, 8.807791 53.0284229, 8.8084876 53.0280719, 8.8090379 53.0277929, 8.8091604 53.0277359, 8.8092924 53.0276744))",8.809013499714732,53.02821889767201,5,100,DC
270,way/345398554,"POLYGON ((10.9152348 48.4110732, 10.9150216 48.4117345, 10.9150833 48.4119109, 10.9150934 48.4119399, 10.915157 48.4121219, 10.9150135 48.4122999, 10.9130917 48.4126399, 10.912688 48.4126809, 10.9124681 48.4125963, 10.9117439 48.4127156, 10.9101623 48.4127348, 10.9095847 48.412453, 10.9093352 48.4123524, 10.9092655 48.4123373, 10.9092507 48.4123043, 10.9088685 48.4121397, 10.9088122 48.4119883, 10.9121368 48.4114382, 10.9151141 48.4109388, 10.9152348 48.4110732))",10.912441771353938,48.41197969344154,5,100,DC
271,way/346362117,"POLYGON ((9.5173632 51.2659506, 9.5174237 51.2659667, 9.5181229 51.2661535, 9.5186287 51.2663093, 9.5188781 51.2663944, 9.5189297 51.2664125, 9.5189793 51.26643, 9.5192654 51.2665306, 9.5194278 51.2667426, 9.5194675 51.2667589, 9.5195715 51.2667816, 9.5204251 51.2670789, 9.5221709 51.2677176, 9.522666 51.2678837, 9.5233215 51.2680217, 9.5242754 51.2681378, 9.5234541 51.2689529, 9.5232831 51.2696982, 9.5232189 51.2701348, 9.5231994 51.2702204, 9.5231615 51.2703313, 9.5227793 51.2708524, 9.5222821 51.2710197, 9.5217024 51.2711164, 9.5215985 51.2711245, 9.5215049 51.2711146, 9.5214574 51.2710999, 9.5214105 51.2710765, 9.5200692 51.2699475, 9.5186419 51.2691675, 9.5184455 51.2689284, 9.5182728 51.2687138, 9.5180919 51.2684785, 9.5180308 51.2684009, 9.5176425 51.2677975, 9.5175765 51.2676636, 9.51731 51.2670863, 9.5170963 51.266518, 9.5169484 51.2658649, 9.5173632 51.2659506))",9.520549531895522,51.26854190863256,5,100,DC
272,way/347373898,"POLYGON ((13.6067365 52.210913, 13.6067063 52.2108881, 13.6065222 52.2107364, 13.6073293 52.2098027, 13.6079905 52.2089826, 13.6085604 52.2082503, 13.6086248 52.2081657, 13.6089955 52.2081142, 13.6093168 52.2080695, 13.6093356 52.2082364, 13.6094584 52.2084973, 13.6089487 52.2091712, 13.6094245 52.20933, 13.6092695 52.2095236, 13.6091319 52.2096677, 13.6087097 52.210088, 13.60873 52.2101507, 13.6083523 52.2101349, 13.6082322 52.2101928, 13.607803 52.2107503, 13.6079109 52.2109036, 13.6071181 52.2110135, 13.6069766 52.2111652, 13.6068458 52.211145, 13.6067216 52.2111289, 13.6067365 52.210913))",13.608130232440166,52.2096488864873,5,100,DC
273,way/347952324,"POLYGON ((10.6132043 53.8607619, 10.6139315 53.861033, 10.6136177 53.8612907, 10.6129509 53.861918, 10.6118177 53.8614905, 10.6123818 53.8609801, 10.6122842 53.8609434, 10.6126728 53.8605622, 10.6132043 53.8607619))",10.612855246399581,53.86124164453661,5,100,DC
274,way/347955640,"POLYGON ((10.0623409 53.5372816, 10.062092 53.5369902, 10.0622977 53.5369314, 10.0633435 53.5366321, 10.063616 53.5365542, 10.0637179 53.536525, 10.0646628 53.5362472, 10.0648752 53.5361848, 10.0652793 53.5366635, 10.0641049 53.5369988, 10.0624875 53.537459, 10.0623409 53.5372816))",10.063689740178052,53.53682406801816,5,100,DC
275,way/347995377,"POLYGON ((9.5046483 53.2937468, 9.5045143 53.2937722, 9.5044369 53.2936843, 9.5043447 53.293588, 9.5042703 53.2934953, 9.5040101 53.2933882, 9.5036813 53.2920457, 9.5036958 53.2919671, 9.5037275 53.2918816, 9.5038178 53.2918009, 9.5068561 53.2925419, 9.5070044 53.2930867, 9.5070124 53.2931659, 9.5069751 53.2932248, 9.5068879 53.2932751, 9.5067368 53.2933195, 9.506562 53.2933496, 9.5064882 53.2933606, 9.5064011 53.2933811, 9.5063399 53.2934319, 9.5063608 53.2934749, 9.506403 53.2935812, 9.5063321 53.2935877, 9.5061254 53.2936064, 9.5057298 53.2936422, 9.5053753 53.2936744, 9.5048407 53.2937228, 9.5046483 53.2937468))",9.505208932095577,53.292852332884934,5,100,DC
276,way/348000260,"POLYGON ((9.2890192 53.1929783, 9.2893521 53.1931092, 9.2893592 53.1934517, 9.2889869 53.1936211, 9.2888496 53.1937444, 9.2885253 53.1940357, 9.2884589 53.1940493, 9.2880536 53.1944124, 9.2880212 53.1944265, 9.2879848 53.1944323, 9.2879411 53.1944294, 9.2879002 53.194421, 9.2873881 53.1942234, 9.2872421 53.1934212, 9.287224 53.1933218, 9.287239 53.193219, 9.2872755 53.1931343, 9.2873416 53.1930753, 9.2874156 53.1930314, 9.2882471 53.1930255, 9.2883671 53.1930247, 9.2884283 53.1929394, 9.2883726 53.1928358, 9.2882909 53.1926837, 9.2885425 53.1927797, 9.2886136 53.1929744, 9.2890192 53.1929783))",9.288171799243388,53.19355783196507,5,100,DC
277,way/348348513,"POLYGON ((8.1783767 52.727127, 8.1780567 52.7271179, 8.1779838 52.7268264, 8.1779522 52.7264467, 8.17794 52.7261022, 8.1779449 52.7258181, 8.1779928 52.7253948, 8.178926 52.7252592, 8.1790241 52.7253677, 8.1791553 52.7254103, 8.1793814 52.7254221, 8.1800984 52.7254074, 8.1804849 52.725403, 8.1805845 52.7257342, 8.1805699 52.7258593, 8.1804338 52.7259727, 8.1803196 52.7260801, 8.1803731 52.726167, 8.1808081 52.7264084, 8.1808762 52.7264643, 8.1807115 52.7266436, 8.1808944 52.7268769, 8.1809057 52.7268914, 8.1807113 52.7269401, 8.1807823 52.7271024, 8.1808377 52.7274937, 8.1807992 52.7277878, 8.1799382 52.7283133, 8.1795627 52.7283925, 8.1793537 52.7281651, 8.1789637 52.7283043, 8.1788605 52.7281779, 8.1785958 52.7277948, 8.1784411 52.7275046, 8.1783767 52.727127))",8.179404831441268,52.726733659006726,5,100,DC
278,way/348708965,"POLYGON ((8.1669092 52.6587701, 8.1673083 52.6582775, 8.167619 52.657922, 8.1678034 52.6576708, 8.1676998 52.6576324, 8.16796 52.6573383, 8.168498 52.6574087, 8.1699783 52.6576524, 8.1699454 52.6578194, 8.1697762 52.6582913, 8.1696499 52.6586069, 8.1694352 52.6587096, 8.1690083 52.658944, 8.1688693 52.6589701, 8.1685081 52.6589226, 8.1684435 52.6589835, 8.1683632 52.6590594, 8.1683149 52.6591818, 8.1682381 52.6594819, 8.1681846 52.6596444, 8.168122 52.6597311, 8.168022 52.6598275, 8.1678863 52.6598893, 8.1677452 52.6599304, 8.167604 52.6599575, 8.1674826 52.6599597, 8.1671771 52.6598817, 8.1668556 52.6597896, 8.1667538 52.6596845, 8.1667056 52.6596054, 8.1667074 52.6595263, 8.1667199 52.659431, 8.1669092 52.6587701))",8.168220552309705,52.65856232224133,5,100,DC
279,way/349215236,"POLYGON ((7.9659109 51.696006, 7.9660565 51.6959495, 7.9660929 51.6959354, 7.9661084 51.6958805, 7.9661551 51.6958236, 7.9662005 51.6957932, 7.9670008 51.6955625, 7.9671589 51.6955116, 7.9675688 51.6954021, 7.9690541 51.6973691, 7.9674631 51.6978261, 7.9666074 51.6966963, 7.9664706 51.696706, 7.9663473 51.6965671, 7.9655536 51.6967876, 7.9648042 51.696995, 7.9645909 51.6967346, 7.9645795 51.6966931, 7.9643059 51.6963515, 7.9648448 51.6961918, 7.964855 51.6961562, 7.9648819 51.6961483, 7.9650047 51.6961126, 7.9657896 51.6958841, 7.9658368 51.6959361, 7.9659109 51.696006))",7.966958044481067,51.69656715813712,5,100,DC
280,way/349403829,"POLYGON ((9.3516979 52.2772468, 9.3517402 52.2773387, 9.351829 52.2774473, 9.352015 52.2775805, 9.3521989 52.2777448, 9.3525667 52.2779543, 9.3526314 52.2780048, 9.3527147 52.2780668, 9.3528318 52.2782111, 9.3523997 52.2785182, 9.3521386 52.2786936, 9.3515796 52.2790691, 9.3514654 52.2790445, 9.3508482 52.2793976, 9.3499665 52.2787868, 9.34991 52.2787477, 9.3498737 52.2787225, 9.3500935 52.2782311, 9.3504085 52.2775171, 9.350975 52.2762716, 9.3516261 52.2763919, 9.3518797 52.2765187, 9.3519199 52.2765316, 9.3517973 52.2767463, 9.3516768 52.2770037, 9.3516641 52.2771253, 9.3516874 52.277199, 9.3516979 52.2772468))",9.35121772389033,52.277966430735326,5,100,DC
281,way/349579960,"POLYGON ((9.4138596 52.3330619, 9.4137713 52.3329715, 9.4143666 52.3327686, 9.4147304 52.3326397, 9.4149739 52.3325189, 9.4155595 52.3323135, 9.4160584 52.3321489, 9.4167045 52.3319502, 9.416918 52.331899, 9.4171033 52.3318665, 9.4171534 52.3318692, 9.4171681 52.3318749, 9.4172764 52.3319129, 9.4171964 52.3319589, 9.4171506 52.3320183, 9.417104 52.3321696, 9.4170772 52.3323363, 9.4170649 52.3324182, 9.4169672 52.3324914, 9.4159243 52.3331014, 9.4156079 52.3331929, 9.4153801 52.3333229, 9.4144882 52.3338314, 9.414407 52.3337271, 9.4138596 52.3330619))",9.415473358812726,52.332800967994885,5,100,DC
282,way/350060218,"POLYGON ((10.2605567 52.3402107, 10.2605077 52.3403978, 10.2601736 52.3403591, 10.260055 52.3407326, 10.2600425 52.3407708, 10.2600104 52.3408681, 10.2599765 52.3409711, 10.2598941 52.340963, 10.2598809 52.3410104, 10.259693 52.3409952, 10.2597127 52.3409399, 10.2596765 52.3409479, 10.2595462 52.3409993, 10.2594572 52.3410285, 10.2591292 52.3410104, 10.2590583 52.3410144, 10.2590336 52.3410355, 10.2590286 52.3410637, 10.2590336 52.3410889, 10.2588639 52.3410821, 10.2584764 52.3410597, 10.2585061 52.3410234, 10.2585325 52.340962, 10.2587949 52.3400411, 10.2590838 52.3390038, 10.2591159 52.3390074, 10.2592546 52.3390228, 10.2608984 52.339208, 10.2606117 52.3401883, 10.2605567 52.3402107))",10.259648139535283,52.340014700339594,5,100,DC
283,way/350374431,"POLYGON ((12.0594048 52.2372963, 12.0592069 52.2371396, 12.0589211 52.2368661, 12.0588065 52.2367316, 12.0587206 52.2365605, 12.0587193 52.2365039, 12.0587596 52.2364875, 12.0593101 52.236253, 12.0603249 52.2358907, 12.0604492 52.2358368, 12.0604052 52.2359343, 12.0603944 52.2359929, 12.0604292 52.2360076, 12.0605311 52.2359739, 12.0606026 52.2359483, 12.0614862 52.235648, 12.0615567 52.235651, 12.0616219 52.2356637, 12.061655 52.2356816, 12.0616677 52.2356923, 12.0616827 52.2357049, 12.0617087 52.2357298, 12.0617276 52.2357591, 12.0617156 52.2359157, 12.0617025 52.2361513, 12.0617014 52.2361705, 12.0618092 52.2361901, 12.0617731 52.2364394, 12.0617316 52.2378053, 12.0612115 52.2377458, 12.0612126 52.2371115, 12.061147 52.237107, 12.0608493 52.2371037, 12.0605833 52.2370942, 12.060125 52.2370766, 12.0599863 52.2370677, 12.0595515 52.2372235, 12.0594048 52.2372963))",12.060556482588803,52.236617231952195,5,100,DC
284,way/350652340,"POLYGON ((8.1368466 50.4682671, 8.1370089 50.4683628, 8.1372983 50.4686587, 8.1377091 50.4690937, 8.1382879 50.4697128, 8.1384261 50.4698317, 8.1385894 50.4698915, 8.1385377 50.4699367, 8.1384314 50.4698965, 8.1382835 50.469836, 8.1381964 50.4697881, 8.1379257 50.4697333, 8.1378982 50.4697685, 8.1375479 50.4696576, 8.1374743 50.4696317, 8.1374433 50.4696215, 8.1368246 50.4694208, 8.1366015 50.469167, 8.1364008 50.4689704, 8.1366094 50.4683956, 8.1366212 50.4683703, 8.1366563 50.4683017, 8.1367453 50.4682716, 8.1367821 50.4682617, 8.1368199 50.4682592, 8.1368466 50.4682671))",8.137227141696487,50.46909760626901,5,100,DC
285,way/350652344,"POLYGON ((8.1370479 50.4675644, 8.1371263 50.4675721, 8.1372148 50.4675646, 8.1373323 50.4675352, 8.1374379 50.4674932, 8.1375475 50.4674696, 8.1376425 50.4674511, 8.1378102 50.4674654, 8.1379 50.4674847, 8.1379462 50.4675461, 8.1380016 50.4676083, 8.1381139 50.4676629, 8.1382023 50.4677301, 8.1383145 50.4677957, 8.1383766 50.4678713, 8.1384307 50.4679554, 8.1384888 50.4680402, 8.1383885 50.4680789, 8.138741 50.4684243, 8.1388334 50.4685201, 8.1388387 50.4686016, 8.1387595 50.4687243, 8.1387106 50.4687688, 8.1386103 50.468831, 8.138506 50.4688856, 8.1384677 50.4689629, 8.1384585 50.4690394, 8.1384819 50.4691027, 8.1384281 50.4691033, 8.1383872 50.4689856, 8.1383726 50.4688991, 8.1383541 50.4688461, 8.1382961 50.4687789, 8.1382777 50.4687523, 8.1374992 50.4679781, 8.1372596 50.4677444, 8.1371171 50.4676705, 8.1370022 50.4676226, 8.1370479 50.4675644))",8.138048839309242,50.46811781872851,5,100,DC
286,way/350832428,"POLYGON ((9.5753414 49.7725066, 9.5753098 49.7724395, 9.5751365 49.7720714, 9.5749849 49.7718456, 9.5748541 49.7717071, 9.5747571 49.7716256, 9.5747001 49.7715391, 9.5746493 49.7714366, 9.5746185 49.7714436, 9.5745799 49.7714526, 9.5745255 49.7714653, 9.5744455 49.771267, 9.5744114 49.771238, 9.5743902 49.7712261, 9.5745174 49.7711596, 9.5746202 49.7711081, 9.5751067 49.7709351, 9.5755055 49.7707819, 9.5759535 49.7706099, 9.5761075 49.7705672, 9.5766202 49.770424, 9.5767495 49.7704289, 9.5768428 49.770466, 9.5769285 49.7704753, 9.5769915 49.7704637, 9.5770451 49.770427, 9.5771359 49.7703703, 9.5772375 49.7703215, 9.5773299 49.7702977, 9.5775316 49.7702698, 9.5780505 49.7702122, 9.578309 49.7701967, 9.5783159 49.7702333, 9.578369 49.770261, 9.5785898 49.7707076, 9.5788269 49.7706668, 9.5789747 49.7709621, 9.5783334 49.7712981, 9.5780147 49.7714058, 9.5760817 49.7720503, 9.5762255 49.7723039, 9.5753414 49.7725066))",9.576608051975716,49.77120905333521,5,100,DC
287,way/350881696,"POLYGON ((10.3398125 49.7712811, 10.3396482 49.7711695, 10.339502 49.7710701, 10.3386681 49.7705035, 10.3379038 49.7699842, 10.3402618 49.769444, 10.3411965 49.7692742, 10.3411607 49.7696327, 10.3411361 49.7697857, 10.3410878 49.7700064, 10.3410253 49.7702761, 10.3409791 49.7704272, 10.3409414 49.7704849, 10.3408357 49.7706627, 10.3408036 49.7707155, 10.3407594 49.7708115, 10.3398125 49.7712811))",10.339846471075195,49.770216004338614,5,100,DC
288,way/350900913,"POLYGON ((10.4692774 49.7684871, 10.4688819 49.7683275, 10.4690355 49.7675869, 10.4693465 49.7669107, 10.4695523 49.7669968, 10.4698558 49.767093, 10.4699896 49.767138, 10.4705155 49.7673072, 10.4708011 49.7673626, 10.4708597 49.7672938, 10.4709397 49.7671061, 10.4710594 49.7669085, 10.4711127 49.7668785, 10.4712029 49.7668339, 10.4713138 49.766813, 10.4713901 49.7668125, 10.4714385 49.7668376, 10.4717536 49.7670546, 10.4718765 49.76715, 10.4722609 49.7673991, 10.4725152 49.767554, 10.472355 49.767871, 10.4721632 49.7685483, 10.4718935 49.7689365, 10.4717661 49.7691823, 10.4717464 49.7694304, 10.4718549 49.7700611, 10.4707575 49.7701632, 10.4703151 49.7702043, 10.4702537 49.7701105, 10.4702084 49.7700519, 10.4700222 49.7700062, 10.4700263 49.7698869, 10.4700698 49.7696931, 10.4702609 49.769098, 10.4703233 49.7689047, 10.4704379 49.7685395, 10.4705634 49.7681393, 10.4701835 49.7681017, 10.4696675 49.7680286, 10.4695259 49.7684394, 10.4694694 49.7684893, 10.4693393 49.7684382, 10.4692774 49.7684871))",10.470848448221725,49.768368079789404,5,100,DC
289,way/351133788,"POLYGON ((11.0306439 49.5456981, 11.0306275 49.5457066, 11.0305994 49.5457122, 11.030514 49.5457225, 11.0297696 49.5458179, 11.0295572 49.545846, 11.029461 49.5456373, 11.0294397 49.5456056, 11.0294297 49.5455275, 11.0293004 49.5455308, 11.0292782 49.5454261, 11.028879 49.5454618, 11.0288538 49.545464, 11.0287251 49.5446741, 11.0287269 49.5446596, 11.0287035 49.5446606, 11.028688 49.5445561, 11.0286938 49.5445191, 11.0287822 49.5445124, 11.0287659 49.5444639, 11.028799 49.5444562, 11.0288476 49.5444491, 11.0289922 49.5444463, 11.0290493 49.5444446, 11.0291494 49.5444416, 11.0293055 49.5444324, 11.0295249 49.5444104, 11.0297454 49.544382, 11.0298147 49.5443723, 11.0298577 49.5443695, 11.0298983 49.54437, 11.0299292 49.544372, 11.0299601 49.5443764, 11.0299832 49.5443848, 11.0300032 49.5443994, 11.0300273 49.5444265, 11.0300727 49.5444983, 11.0300955 49.5445418, 11.0301178 49.5445903, 11.0301683 49.5447227, 11.0302192 49.544863, 11.0302354 49.5449076, 11.0303655 49.5452102, 11.0304188 49.5453113, 11.0304372 49.545345, 11.0304609 49.5453884, 11.0304944 49.5454497, 11.0306011 49.5456273, 11.030623 49.5456637, 11.0306439 49.5456981))",11.029614222602241,49.545082190133435,5,100,DC
290,way/351181629,"POLYGON ((11.4737892 49.3147924, 11.4737941 49.3144368, 11.4735794 49.3142357, 11.473548 49.3142195, 11.4735955 49.3141901, 11.4737115 49.3141186, 11.4738297 49.3140493, 11.4738749 49.3140178, 11.473906 49.3140044, 11.4741923 49.3138499, 11.474288 49.3137687, 11.4743374 49.3137056, 11.4743804 49.3136139, 11.4744438 49.3134345, 11.474531 49.3132244, 11.4746093 49.3130359, 11.4746331 49.3129715, 11.4746447 49.3129399, 11.4746695 49.3128677, 11.4746833 49.3128546, 11.4747189 49.3128208, 11.4747845 49.3127907, 11.4748812 49.3127844, 11.4749288 49.3127936, 11.4753097 49.3128672, 11.4753884 49.3128825, 11.4755625 49.312921, 11.4756453 49.3129433, 11.4757528 49.3130052, 11.4757313 49.3131157, 11.4756439 49.3135637, 11.4754583 49.313748, 11.4755378 49.3139381, 11.4754406 49.3145372, 11.475386 49.3145995, 11.4752639 49.3147388, 11.474937 49.3148137, 11.4742326 49.3148348, 11.4738883 49.3148883, 11.4737892 49.3147924))",11.474789978541178,49.313923807791504,5,100,DC
291,way/351208069,"POLYGON ((11.7294409 49.1764917, 11.7291821 49.1765282, 11.7288139 49.1765822, 11.7287925 49.1765864, 11.728729 49.1766231, 11.728707 49.1766301, 11.7281789 49.1767045, 11.7279909 49.1761146, 11.7279857 49.1760983, 11.7280068 49.1760966, 11.7281375 49.1760782, 11.7281864 49.1760666, 11.7287142 49.1759927, 11.728925 49.1759746, 11.7289131 49.175956, 11.7289071 49.1759339, 11.728877 49.1758138, 11.7288608 49.1757893, 11.7288446 49.1757584, 11.7288383 49.1757185, 11.7287335 49.1753928, 11.7287154 49.1753649, 11.7287335 49.1753276, 11.7288629 49.1752219, 11.7289043 49.175188, 11.7289393 49.1751652, 11.7290079 49.1751491, 11.729431 49.1750941, 11.7298736 49.1750374, 11.7299798 49.17504, 11.730192 49.1757337, 11.7301946 49.175809, 11.7302101 49.1758759, 11.7302502 49.1759799, 11.7302774 49.1760637, 11.7303124 49.1761652, 11.7303253 49.1762295, 11.7303201 49.176271, 11.7303098 49.1763217, 11.7302787 49.1763496, 11.7302257 49.1763742, 11.7301933 49.1763835, 11.7295915 49.1764749, 11.7294409 49.1764917))",11.729287467327543,49.17591666830534,5,100,DC
292,way/351449020,"POLYGON ((6.4627687 50.8340493, 6.462821 50.8340827, 6.4629454 50.8341621, 6.4630855 50.8342117, 6.4631598 50.8342381, 6.4633706 50.8343194, 6.4635565 50.8343936, 6.4635847 50.8344221, 6.4635696 50.8344791, 6.4633967 50.8347724, 6.4634228 50.8347779, 6.4634474 50.8347831, 6.4633613 50.8349423, 6.4631109 50.8354053, 6.4623607 50.8352426, 6.4615564 50.8350644, 6.4614833 50.8350482, 6.4614294 50.8350363, 6.4615035 50.8349434, 6.4615487 50.8348877, 6.4616673 50.8347416, 6.4618096 50.8345543, 6.4621273 50.8342663, 6.4622232 50.8341938, 6.4624218 50.8341015, 6.4626546 50.8339877, 6.4627687 50.8340493))",6.4625981571979665,50.834724844874316,5,100,DC
293,way/351695958,"POLYGON ((9.7231495 50.85848, 9.7232286 50.8586305, 9.7232417 50.8586554, 9.7226057 50.8587864, 9.7225574 50.8586886, 9.7225923 50.8586817, 9.7225509 50.8585979, 9.7224152 50.8583146, 9.7224226 50.8582991, 9.7224446 50.8582751, 9.7223854 50.8581407, 9.7223747 50.8581164, 9.7225722 50.858077, 9.7225575 50.8580445, 9.7226973 50.8580189, 9.7227095 50.8580483, 9.7228015 50.8580313, 9.7228849 50.8580685, 9.7229278 50.8580584, 9.7229435 50.8580883, 9.7229786 50.8581549, 9.7231038 50.8583932, 9.7231495 50.85848))",9.722782023034528,50.858401813712035,5,100,DC
294,way/351878995,"POLYGON ((10.7151236 50.9303107, 10.7151394 50.9303253, 10.7155487 50.9304487, 10.7157376 50.930511, 10.7156702 50.9305999, 10.7155393 50.9306443, 10.7153046 50.9309699, 10.7153368 50.9310682, 10.7148509 50.9308611, 10.714775 50.9307983, 10.7151236 50.9303107))",10.71521981650662,50.930664391239674,5,100,DC
295,way/352018529,"POLYGON ((11.1237356 50.9777269, 11.1239215 50.9777336, 11.1244332 50.9777558, 11.1246283 50.9777714, 11.1248234 50.9777753, 11.1249432 50.9777965, 11.1253104 50.9780336, 11.1254195 50.9781042, 11.1255317 50.9781332, 11.1256021 50.9799433, 11.1253688 50.9799383, 11.1238647 50.9799383, 11.1238251 50.9799073, 11.1238242 50.9798466, 11.123817 50.9793511, 11.1237525 50.9777608, 11.1237356 50.9777269))",11.124652916995412,50.978880663322414,5,100,DC
296,way/352024839,"POLYGON ((11.3900304 50.9343437, 11.3901092 50.9342596, 11.3901486 50.9341583, 11.3902901 50.9341669, 11.3905542 50.9341854, 11.3906232 50.9341789, 11.390675 50.9341941, 11.3907475 50.9342333, 11.391003 50.9344889, 11.3910289 50.9345477, 11.3910358 50.9345966, 11.3909842 50.9346482, 11.3904375 50.9347455, 11.3898765 50.9348726, 11.3898456 50.9348693, 11.3897395 50.9348425, 11.3896972 50.9348514, 11.3896679 50.9349484, 11.3896291 50.9350024, 11.3895915 50.9350268, 11.3895222 50.9350468, 11.3894412 50.9350527, 11.3894427 50.9350683, 11.3894301 50.9352313, 11.3894313 50.93525, 11.3894347 50.9364691, 11.3893833 50.9364706, 11.3893833 50.9365189, 11.3894347 50.9365174, 11.389437 50.9365405, 11.3894347 50.9365592, 11.3894267 50.9365751, 11.389397 50.9365887, 11.3893501 50.9366024, 11.3893514 50.936626, 11.3890001 50.9366522, 11.3888292 50.9366604, 11.3873516 50.9366564, 11.3860543 50.9366834, 11.385982 50.9365561, 11.385706 50.9365256, 11.3856029 50.9364663, 11.385524 50.9363536, 11.3854446 50.9363026, 11.3877489 50.9348423, 11.3885223 50.9344883, 11.3891479 50.9343398, 11.3895391 50.9342959, 11.3900304 50.9343437))",11.388204216306647,50.9356033862111,5,100,DC
297,way/352059654,"POLYGON ((11.7704926 50.8652497, 11.7706694 50.8652816, 11.7712811 50.865392, 11.7719136 50.8654885, 11.7722195 50.8655436, 11.7725202 50.8655863, 11.7729228 50.8656434, 11.7730549 50.8656677, 11.7731995 50.8657229, 11.773135 50.8659494, 11.7731236 50.8659744, 11.7730892 50.8660013, 11.7731018 50.8660788, 11.7730934 50.8661398, 11.772953 50.8664419, 11.7726252 50.866425, 11.7725156 50.8666643, 11.7719333 50.8665776, 11.7719267 50.8663918, 11.7701929 50.8660449, 11.7700816 50.865921, 11.7701093 50.8658758, 11.770351 50.8654805, 11.7704222 50.8653645, 11.7704926 50.8652497))",11.771696365787426,50.86591568024996,5,100,DC
